sample id,signal strength,attention,meditation,delta,theta,low alpha,high alpha,low beta,high beta,low gamma,high gamma
2964,0,57,37,10551,19557,8082,8409,13643,6860,10637,11355
2965,0,44,35,116005,22591,6067,1664,2568,1208,1007,834
2966,0,63,44,41528,7765,12758,6548,2107,7548,7014,4440
2967,0,50,44,27339,61944,35473,12219,13940,6236,3695,3842
2968,0,43,29,7049,17541,281,1955,2093,1818,3028,3310
2969,0,56,29,12220,20602,9966,2210,6706,6393,2275,2948
2970,0,50,24,8263,26875,8847,14144,6838,6326,5791,6062
2971,0,56,30,253971,33358,47338,9384,7341,9240,5652,4459
2972,0,53,44,109773,17018,6577,1849,2370,1792,1985,1013
2973,0,50,54,34325,37097,20721,27791,3139,11018,3312,5064
2974,0,40,60,32118,53689,61249,10234,9016,5165,5464,3022
2975,0,35,60,200083,29945,28110,24317,13890,6483,3036,3622
2976,0,38,77,18863,18249,65423,4831,4916,8204,2667,2620
2977,0,30,70,29701,45715,31453,11075,17386,5079,6222,5655
2978,0,20,60,212003,38890,8959,1471,1388,471,855,395
2979,0,24,53,10823,25669,5848,15549,5710,5486,4133,4776
2980,0,24,29,94854,10228,1603,1692,2225,1229,641,361
2981,0,29,24,20557,29899,12299,3547,12183,3766,2929,2321
2982,0,51,24,96222,9796,2954,985,3115,1429,1010,1225
2983,0,50,30,9516,18603,30245,5885,11787,4749,1171,1809
2984,0,57,41,2151,13913,8431,5005,2810,6517,2650,2445
2985,0,66,43,7796,27357,12056,5164,5277,7691,4912,3952
2986,0,64,43,33180,41667,10690,3557,2114,5507,2658,1295
2987,0,74,41,6024,9877,15991,2217,5930,5321,3090,3189
2988,0,78,44,171968,8432,13099,10200,8519,13368,1489,8104
2989,0,74,53,3133,15146,22734,6318,8009,5295,7512,2922
2990,0,74,66,18472,22965,27700,13501,10844,5215,2703,5603
2991,0,60,56,107033,18641,3107,3998,3079,1217,2761,2662
2992,0,50,54,179500,31486,13669,26399,17910,10796,4740,2722
2993,0,50,38,106707,11006,1858,1033,1526,1738,1123,1431
2994,0,51,29,7897,34614,10427,12583,5880,5722,1925,2407
2995,0,61,38,19307,21190,5818,12513,762,5789,5185,2689
2996,0,57,43,59107,8264,9046,6698,5111,2076,1421,2463
2997,0,60,48,23056,45380,13902,12734,11141,11852,2594,1926
2998,0,64,51,27522,12934,12537,7785,8054,5973,3929,2264
2999,0,61,48,17725,15547,4225,4524,2969,2533,715,2328
3000,0,61,38,14634,41836,6203,14779,8931,5980,6817,9166
3001,0,66,29,9405,25459,3209,5261,13863,10687,11610,4824
3002,0,63,24,5338,15192,5048,4850,5245,2886,1963,5147
3003,0,60,13,74811,14688,1550,817,1558,1165,539,474
3004,0,56,13,100732,50544,15194,6586,4492,4834,5593,1278
3005,0,43,23,384888,61715,17821,20400,4865,6605,2649,4124
3006,0,41,27,185985,27548,13445,18406,15993,6181,3708,2779
3007,0,53,43,20509,2016,1517,1152,1315,1059,763,735
3008,0,54,54,560737,5372,3499,5395,719,1132,125,142
3009,0,56,61,59276,23857,33518,7624,12769,4608,4046,2697
3010,0,63,63,9695,11349,3370,10129,2439,5421,3337,7849
3011,0,50,66,167119,65706,54120,12853,11286,7450,2577,8389
3012,0,54,67,14603,16273,36035,18804,6222,11206,3115,5243
3013,0,63,67,29990,17961,26197,5400,4891,9543,2634,2892
3014,0,56,75,6762,25926,42107,11155,7263,7589,2887,3070
3015,0,61,67,6392,46127,8056,15263,2540,6161,3824,5092
3016,0,61,69,19400,12276,41019,6942,3224,9824,3419,2200
3017,0,53,64,204721,35100,21282,6837,8872,5090,3715,2948
3018,0,57,63,7897,7879,5970,8856,2933,3510,2585,7711
3019,0,48,74,68956,25003,34490,3796,3860,2024,992,907
3020,0,50,60,3074,26709,17436,6191,8552,9127,4370,9406
3021,0,64,60,25878,7600,5849,8210,9979,7551,2152,5346
3022,0,61,53,12753,23664,8542,12572,7862,4926,2303,3220
3023,0,77,41,2716,27686,7309,8071,7253,6103,1433,2647
3024,0,84,41,10383,6352,7965,10546,15831,10645,1877,2853
3025,0,80,30,2604,24162,5182,2155,6962,7080,3019,2161
3026,0,77,30,18192,27590,14325,8731,7404,4585,4006,2260
3027,0,75,34,14556,18682,7099,5486,4481,3709,1966,1993
3028,0,53,37,68983,71937,40042,27170,15469,6091,1998,4139
3029,0,41,41,221917,210087,46562,14962,18464,16543,11627,5915
3030,0,37,34,27291,53943,8990,6619,3229,4026,2123,2253
3031,0,40,29,9174,49079,23650,2187,8130,12319,1410,2639
3032,0,50,27,6691,24830,12207,11536,4707,5171,1610,1930
3033,0,47,43,13705,70807,41705,41751,2419,7128,3907,2871
3034,0,51,38,303832,43169,1090,7903,860,4380,1002,1153
3035,0,47,50,33745,25791,7623,28503,2982,6149,2713,2943
3036,0,53,40,19729,29734,4410,6062,5956,9134,4762,2534
3037,0,63,38,23068,21935,23688,18298,11815,8341,7027,2971
3038,0,64,57,16118,30938,47895,10316,3950,8394,2317,2129
3039,0,63,60,15195,27006,36271,5045,5477,5392,2943,1710
3040,0,60,66,29782,27946,15488,7673,5920,7730,2511,1538
3041,0,53,56,231293,10864,3512,2868,6359,1191,1208,542
3042,0,67,47,25690,11568,11738,4387,2494,14748,2333,3463
3043,0,74,30,15232,39324,2875,8586,5712,6010,3177,3598
3044,0,54,30,123112,41649,24120,715,2444,1897,1075,763
3045,0,66,38,17490,12773,22643,4970,16072,8155,2166,7275
3046,0,56,37,92870,20042,7674,7286,6507,7449,1658,2899
3047,0,50,50,45634,22988,22141,12825,12303,3372,1046,2186
3048,0,57,47,4873,52548,12839,11566,7919,4275,1871,2273
3049,0,53,41,12303,33418,18885,3086,5558,6725,2242,2963
3050,0,44,43,283488,47500,28190,6931,9315,8025,5218,8188
3051,0,53,26,14050,46131,6216,4561,5958,6980,3800,1987
3052,0,61,26,14414,19798,6290,6953,10219,5168,2400,5122
3053,0,74,20,330694,12329,2360,3270,3161,7362,604,569
3054,0,84,24,18150,8646,7713,8254,4733,7642,5588,2217
3055,0,84,21,19109,28268,2406,2693,1446,4099,1556,3392
3056,0,83,27,11911,17443,7090,12273,6979,4757,2359,2117
3057,0,74,38,9135,16566,15172,3390,7951,4931,6519,2089
3058,0,69,40,49580,11279,12572,12681,11048,8047,5972,1819
3059,0,60,38,243594,40869,1336,4122,2601,1827,707,189
3060,0,47,50,23450,17069,32031,25055,5055,2763,1235,1344
3061,0,53,47,22206,29102,6751,15103,3583,14306,4162,1620
3062,0,43,37,165848,69422,22488,7340,14300,8807,2755,2879
3063,0,56,43,83671,34112,6817,3089,5442,6612,5008,2008
3064,0,74,41,735461,8036,44036,7050,7316,11941,2247,1219
3065,0,60,43,40750,20027,7510,11819,9486,2583,3089,1785
3066,0,53,43,430557,113536,15063,24629,9458,7241,2186,2338
3067,0,40,38,296430,80640,6082,4859,2961,3073,1297,416
3068,0,23,10,2700232,478807,53104,20336,29819,21629,6651,3651
3069,0,29,16,21462,11875,20067,4626,7755,4877,556,1421
3070,0,35,20,26616,78168,11062,30680,5924,9274,3298,2132
3071,0,47,44,6601,13356,16912,13074,2916,4179,3109,1401
3072,0,57,64,126628,3581,6198,1903,3434,1437,756,450
3073,0,43,61,56189,20464,19187,421,2985,1220,1872,959
3074,0,50,75,614366,10178,45402,8064,11916,10328,4560,3009
3075,0,38,69,11718,67732,60343,19573,12562,5093,2854,1450
3076,0,38,69,8182,20912,34894,6109,22438,8167,2553,2572
3077,0,47,70,3243,23007,12350,16345,3654,3644,8429,1787
3078,0,34,60,122503,102089,37602,22301,8861,5845,2365,1840
3079,0,30,48,956665,249956,57857,23775,15212,8731,4139,5820
3080,0,29,56,807,9531,45399,5552,6681,6987,9164,5065
3081,0,27,56,33511,30315,39717,3255,9112,4321,3823,947
3082,0,35,66,114182,11069,18003,2757,4069,2129,690,444
3083,0,41,70,185570,156584,68355,25395,12126,14031,5867,6027
3084,0,44,57,59281,32987,22421,13644,18661,11709,4383,5046
3085,0,44,66,27377,15308,92266,5337,12311,7413,2384,757
3086,0,48,67,31678,67655,112451,15034,11512,15863,1499,1255
3087,0,48,64,148136,127380,42543,10697,18110,9527,4279,2829
3088,0,51,67,688215,11734,7044,9811,6012,6905,7807,5464
3089,0,43,56,229316,18233,8876,8323,1300,1009,618,570
3090,0,37,47,9642,51001,25595,12545,18580,3766,2616,1272
3091,0,54,50,21048,17898,11576,3765,6474,11589,1957,1551
3092,0,34,51,17576,68486,62070,6055,16210,3645,1415,2310
3093,0,40,53,14438,25328,21285,22682,9291,4274,5315,1876
3094,0,51,66,14943,14028,39366,6580,4132,8021,4112,1154
3095,0,51,74,14018,4066,11244,1759,3448,6266,1714,2051
3096,0,60,75,31789,25101,28068,5562,9096,3660,5644,2189
3097,0,61,69,198352,74579,50568,11318,13032,10769,1711,1809
3098,0,60,60,60824,32094,20586,10753,7573,7111,5869,848
3099,0,40,44,117721,37464,3975,3215,1286,1865,1209,524
3100,0,48,34,49086,32634,1859,11753,4237,6772,3752,3368
3101,0,56,40,16793,8183,18027,5193,2319,5944,5362,1966
3102,0,57,27,86844,15625,1225,2979,3000,2539,485,282
3103,0,60,44,30820,35699,39124,7135,9550,4737,1825,1597
3104,0,54,63,14462,7944,21279,11433,4676,3127,2309,3697
3105,0,41,66,13090,22523,33502,22418,3168,3486,2013,1754
3106,0,40,64,35580,22582,4574,718,1327,2859,953,399
3107,0,41,67,52608,28012,61102,30942,31266,8285,4347,3285
3108,0,41,51,391370,171705,50247,27741,26856,21951,3435,5053
3109,0,48,35,4997,39907,16416,4050,5221,5267,1314,1974
3110,0,51,48,26049,45101,33790,12771,9587,12503,7288,1330
3111,0,51,44,52701,11610,10347,3121,1089,1997,980,1167
3112,0,48,50,66557,65154,41374,9485,6951,6424,4183,1052
3113,0,51,61,23997,18364,23916,9742,5564,6784,4543,2698
3114,0,41,66,393022,10749,8762,6041,1733,1269,1395,457
3115,0,27,78,11536,27030,82556,8801,2988,2354,3094,3836
3116,0,37,84,6734,7335,12251,6222,3986,2848,3568,1801
3117,0,38,66,59206,50110,4563,10189,14161,11755,3124,1342
3118,0,43,60,19780,47502,6696,26570,10525,6020,10959,2435
3119,0,48,50,214136,63639,58036,15154,4451,4753,3213,1328
3120,0,44,40,3646,62064,37097,4574,7786,9059,7711,1332
3121,0,37,56,193041,10170,6800,6197,1661,1673,772,502
3122,0,40,70,17542,6591,42696,5517,4683,5213,1073,2408
3123,0,48,80,2316,4663,21842,8430,4729,2953,1245,1517
3124,0,53,77,21112,26602,11587,7776,22200,7285,2817,1848
3125,0,38,88,11446,37015,123061,3649,7073,2470,2367,2043
3126,0,38,70,8929,27597,17322,3147,4005,4355,1143,1637
3127,0,37,51,56626,22509,6146,2100,2333,2156,924,1129
3128,0,24,69,7639,17548,75364,6223,10207,5024,2340,2792
3129,0,34,44,222139,67688,13575,2588,6510,3135,1686,3282
3130,0,37,51,34642,26305,31309,15279,6274,9113,4118,6714
3131,0,50,63,4067,3072,9523,5660,5374,4959,1323,3828
3132,0,50,35,1744056,91117,10814,2783,12980,4830,4134,2016
3133,0,66,34,25855,41563,2973,8846,10465,11547,4284,3452
3134,0,67,29,14912,32694,32579,6092,7554,10563,2531,2325
3135,0,50,20,92522,16635,7080,1458,2046,1150,1185,1109
3136,0,51,38,12979,44647,13281,27152,5578,4826,3771,4348
3137,0,30,48,228228,112087,31635,27238,4642,3847,1547,699
3138,0,29,50,66034,21654,17682,7785,2357,6578,2707,3533
3139,0,30,51,23656,47172,28304,3440,9215,3990,1269,3639
3140,0,30,50,15494,49844,29756,13715,10473,5304,1515,4492
3141,0,44,54,3998,29035,24879,6861,2515,5855,3823,2945
3142,0,53,47,16369,16992,3975,8492,7000,9856,3637,2570
3143,0,60,38,11584,33786,7704,10340,27635,4928,2646,2267
3144,0,66,48,6748,11626,12808,18777,4802,4614,5640,2986
3145,0,78,50,18235,5242,9056,6774,3600,7177,1173,1486
3146,0,69,57,111359,30983,22049,16370,6848,10224,2526,1632
3147,0,78,80,4773,1744,18575,16290,5160,7927,2138,2585
3148,0,67,64,71237,22504,3166,3522,749,1200,391,355
3149,0,57,75,3494,7417,52495,5854,3486,8152,1435,2813
3150,0,54,57,47372,85643,8610,6103,8779,11220,1720,1323
3151,0,37,64,20867,7887,76642,2756,3067,2661,1053,2385
3152,0,34,84,9136,21844,36001,27321,2397,2603,2483,1451
3153,0,35,54,19690,27861,1547,4411,7022,4762,2557,1551
3154,0,41,67,8003,12189,11439,4307,7333,5558,2243,1625
3155,0,56,40,8074,22229,1623,9696,9523,5784,1072,2614
3156,0,60,20,35663,21893,2821,4122,2022,1407,1515,463
3157,0,60,27,27035,34492,2122,14624,4821,6489,2913,2047
3158,0,44,21,75164,75696,24047,3132,10211,4295,1117,1846
3159,0,48,21,33232,9532,2600,1390,1146,3016,916,394
3160,0,70,30,6613,3510,5823,4774,3185,7452,1086,3528
3161,0,66,34,32561,44619,19395,8831,5984,4747,1615,2787
3162,0,78,35,5258,22154,5906,6865,13267,5138,1418,2020
3163,0,78,38,13492,24119,10530,5877,6387,8307,1557,2387
3164,0,60,41,31746,23384,28187,13797,10809,5569,2337,2244
3165,0,57,56,40491,25647,66767,11911,3907,6132,1988,1836
3166,0,48,61,52072,81979,47249,6249,4277,7447,6627,2587
3167,0,41,64,3368,23168,7445,15005,4449,5478,1512,5447
3168,0,44,61,33700,15003,17690,7260,10963,4167,2920,2074
3169,0,57,37,11056,29586,2981,3555,4371,7383,2276,8645
3170,0,51,35,17798,60993,28201,9301,5889,2661,3008,2585
3171,0,40,30,64647,33729,13095,2170,1194,1538,726,1050
3172,0,30,21,67788,71730,13355,23686,52967,5748,1632,2796
3173,0,21,44,11809,11287,36474,13819,15673,4510,4460,3133
3174,0,37,35,19216,24413,1639,5383,4618,4248,2299,1809
3175,0,50,38,17724,24845,15226,7706,4757,6439,2543,1688
3176,0,56,54,109170,14838,57369,5706,15571,8078,3914,3236
3177,0,60,47,18992,26188,16314,9663,11628,4682,4187,1504
3178,0,63,50,6009,23792,4360,6011,6490,6626,1985,1962
3179,0,61,47,69110,10295,3026,5016,4571,2262,969,941
3180,0,63,40,14502,22824,27728,8696,13424,7503,2149,2051
3181,0,64,43,5356,8603,7091,6734,4406,2221,1719,2929
3182,0,53,50,368926,20379,7210,4562,1198,1799,458,671
3183,0,53,63,4437,16351,57377,3562,5508,9879,2937,2485
3184,0,53,64,1481,14861,11618,11342,2342,4862,4606,5011
3185,0,50,57,16700,28028,7151,7715,2024,3110,2724,2276
3186,0,56,56,3971,35756,7534,12873,6990,6092,2611,1500
3187,0,50,50,75483,8225,7524,3517,2339,1405,1244,479
3188,0,48,51,4925,8777,12074,10592,4148,3147,3338,2957
3189,0,41,69,9902,24026,90253,6237,6854,4112,3516,2062
3190,0,38,83,4062,7853,30302,4208,7476,3418,3886,1810
3191,0,37,78,115179,51574,26660,10562,18021,4392,2308,1188
3192,0,48,60,16722,19260,2161,8959,18802,10099,1704,1898
3193,0,60,48,31645,16779,17378,4682,6499,5510,1860,6195
3194,0,63,38,113305,40220,28767,17174,12831,8401,1701,5174
3195,0,69,38,37462,68678,27873,9918,6865,11237,2479,4904
3196,0,64,41,8266,15533,4519,2835,1210,4631,3281,4087
3197,0,64,50,13560,13806,23478,17529,7084,6868,4964,1807
3198,0,47,44,83165,23526,7507,5777,3020,549,1075,531
3199,0,47,40,9081,37599,4847,11387,16251,5716,2240,3786
3200,0,43,40,7646,27839,7140,7290,8990,6300,5956,2764
3201,0,30,27,166544,35686,9285,7047,2591,2026,965,1585
3202,0,61,30,29441,12082,3103,12184,3309,8383,3997,1949
3203,0,57,43,3396,26361,24679,16026,11957,5129,2963,2811
3204,0,57,44,9155,18620,4304,8081,5721,4998,2127,1781
3205,0,67,54,115361,22857,27243,21128,6172,9128,2262,2415
3206,0,54,51,25864,34040,8137,11229,3905,4191,3845,1429
3207,0,57,57,20940,8795,40597,6016,12014,5516,2690,1628
3208,0,53,43,58622,22599,1786,631,778,2362,156,286
3209,0,51,37,12171,23813,11954,8747,4810,4591,2925,1843
3210,0,54,40,22661,40915,35611,3512,15714,7986,2637,807
3211,0,61,40,462962,1931,8212,1451,1406,2201,775,677
3212,0,63,53,38943,38782,6634,14231,11410,6925,3025,1903
3213,0,61,54,9684,29535,26286,2889,7225,6042,1879,5159
3214,0,57,66,7121,11312,41041,2868,5154,4048,3186,1352
3215,0,44,47,65311,24850,4838,2612,4028,1593,545,758
3216,0,47,57,15397,17266,3512,29584,3668,6650,8423,5348
3217,0,56,54,8039,6170,7280,4243,13796,5545,2016,3712
3218,0,54,40,163389,43496,17501,5618,5637,3931,2304,3669
3219,0,69,51,13595,9729,6105,9308,4500,5810,6031,4119
3220,0,67,30,291133,60560,5587,7489,8664,7803,2905,2367
3221,0,61,38,8931,31518,4826,36273,5054,9864,1228,1243
3222,0,64,47,1798,17832,22570,13103,8008,5063,2475,1840
3223,0,60,43,22060,43731,20228,21373,11191,11320,3060,2024
3224,0,64,63,4267,4898,6113,14702,6017,4801,2467,850
3225,0,54,70,34110,15105,18464,32504,6907,3573,4304,2425
3226,0,64,67,18806,7871,4965,10140,3419,5331,3029,776
3227,0,60,54,281407,181833,19520,9320,17018,16942,9023,2656
3228,0,54,47,32121,19387,9193,11058,8923,4530,3785,1838
3229,0,75,37,30548,8525,13855,2648,7527,8710,2469,1242
3230,0,61,35,18276,49515,20358,27381,7931,5538,2310,1535
3231,0,70,47,6242,19162,9336,9598,9513,10738,4695,1323
3232,0,74,51,293225,30829,36430,4499,6731,8919,2441,4222
3233,0,56,54,18385,39077,41993,12328,5260,5904,1834,1804
3234,0,53,66,37568,20373,42547,26604,5804,3831,4128,3300
3235,0,41,77,39625,15416,46422,3278,16444,5137,1603,3225
3236,0,43,75,35670,32515,16987,17186,6915,11119,3800,3109
3237,0,51,70,36787,16663,28164,10884,28741,7354,2557,3852
3238,0,70,57,21204,9466,2735,12119,5480,9207,4649,1489
3239,0,74,51,18602,28386,5256,30324,20345,6473,2808,2007
3240,0,77,44,14331,14589,2004,6343,5835,4595,1376,1049
3241,0,70,48,6811,12150,15501,5902,4909,3095,4371,1256
3242,0,57,38,121631,17945,2623,2006,1285,1939,1511,566
3243,0,69,34,115308,27462,1712,16668,7563,15794,7124,3623
3244,0,63,40,19819,31424,34702,9088,18317,6714,2971,5081
3245,0,69,40,32390,9592,10598,17022,8597,7505,2083,2835
3246,0,61,64,13297,26330,116418,12059,10755,5550,1467,2808
3247,0,48,80,8690,22620,25420,24380,3019,6165,2361,2110
3248,0,54,77,5181,28728,15991,6732,5329,8348,1164,3274
3249,0,50,64,121417,63300,7578,19610,1721,11816,9686,2113
3250,0,66,53,8681,9482,19938,3658,8724,6752,3005,1053
3251,0,83,41,6719,7842,2502,6316,3644,8650,2501,2726
3252,0,66,38,69227,25087,9542,1434,1966,1044,390,497
3253,0,60,23,11525,48319,1433,1948,8122,3003,1983,2866
3254,0,51,14,3897,34326,6749,6986,4269,4095,2780,1131
3255,0,43,21,6896,10298,8775,7549,4365,4939,4618,3222
3256,0,57,35,3896,8698,12426,10780,3570,5388,1168,1251
3257,0,77,56,13668,9857,1357,11117,3804,7581,2594,1686
3258,0,84,53,5982,32727,6134,4941,6703,9021,3764,2688
3259,0,83,56,6452,14552,32940,5453,5593,8715,3064,2580
3260,0,77,41,93435,15282,2675,2333,2099,1517,280,371
3261,0,64,35,12009,30315,8844,1703,5045,4392,2488,3166
3262,0,66,47,9324,12224,7701,11826,2923,7653,2989,2865
3263,0,60,41,4945,41503,19234,13731,2664,6705,2416,2125
3264,0,70,47,15407,9950,3564,6225,6969,5336,2635,1884
3265,0,64,60,209049,76531,88308,26271,5730,10616,3305,2659
3266,0,77,51,18309,6150,2266,4649,5756,11084,3975,1166
3267,0,91,51,11169,10432,8136,11276,4682,11379,1855,1577
3268,0,77,63,264629,35198,35854,51038,7478,7071,1980,3064
3269,0,81,64,1085,15993,30471,5711,5129,5368,2209,2450
3270,0,69,80,3078,3715,21008,3913,8632,5786,3778,2052
3271,0,61,70,4064,19534,6480,2889,3785,5573,2413,3061
3272,0,70,61,106668,30237,6865,16809,9704,9081,5704,1103
3273,0,64,51,118348,42428,11726,13006,5327,3660,3510,2808
3274,0,64,43,165714,24273,27591,4356,17224,10874,3942,4770
3275,0,66,44,39612,994,124,595,490,359,317,187
3276,0,57,47,80860,14169,8488,2676,4204,1783,1324,862
3277,0,64,44,10237,4536,1857,1075,958,804,875,912
3278,0,57,44,197720,49558,29085,11660,7344,9136,6654,2771
3279,0,48,53,48641,21821,12960,28635,10380,5440,6330,10936
3280,0,51,44,15284,32420,2002,7970,11650,3690,2117,7527
3281,0,56,38,169392,33014,5148,11572,26226,8966,7687,3212
3282,0,66,38,22437,18387,11728,7899,5749,10543,4290,2948
3283,0,74,21,36241,29024,1709,4112,1384,6108,1108,1835
3284,0,78,38,23116,10987,9107,20382,5986,6054,2483,2233
3285,0,66,53,1653,8925,14861,9785,10425,1843,4037,1666
3286,0,60,56,25828,31116,17087,26574,8211,11571,4604,1517
3287,0,70,63,13047,5611,3890,1308,3266,6021,3344,1440
3288,0,63,56,96043,22971,11328,4468,1541,2054,529,379
3289,0,75,48,5927,19507,5514,7575,3807,6316,2661,1430
3290,0,69,41,46393,41093,18557,7420,13115,5999,3013,4115
3291,0,53,47,22420,26486,18229,7604,10140,5144,3542,3975
3292,0,61,34,9104,37596,4604,3059,8015,6453,2423,1692
3293,0,56,24,24858,37961,3502,6234,6577,5576,1585,3253
3294,0,53,27,28561,46296,21822,17863,7972,4310,1299,2041
3295,0,51,26,9748,31558,11559,7711,5511,4332,1823,3106
3296,0,47,26,58478,68161,8096,5027,9899,6328,1486,1856
3297,0,37,48,44455,33374,61153,14664,7324,4178,1751,2037
3298,0,38,56,23683,16623,12189,32464,8007,3656,1158,2809
3299,0,43,56,40007,20495,10421,9390,10380,6256,1795,2180
3300,0,44,70,15919,39706,20303,16123,3499,7244,5308,1798
3301,0,53,60,130183,14351,4943,5402,1551,2081,1312,1830
3302,0,67,51,9844,9475,4253,8364,4482,6805,838,2151
3303,0,64,57,3911,14269,21933,6648,6226,4306,2838,1656
3304,0,63,61,29789,28233,23555,12082,5863,5564,2945,1668
3305,0,64,57,203890,109761,43188,16173,17432,17260,3825,4334
3306,0,50,61,7259,23865,26885,3332,8887,3628,8727,4399
3307,0,56,57,11720,17276,14624,8593,3856,8281,3007,4117
3308,0,61,44,17438,46525,6504,7357,5554,7395,4235,1045
3309,0,48,44,360123,46544,19675,5424,9243,1979,603,606
3310,0,54,48,7476,12630,19387,7278,8282,4908,3422,2502
3311,0,41,48,183900,40160,27047,7095,3876,4491,522,512
3312,0,40,64,76159,17141,14816,28766,5428,6415,4120,1361
3313,0,60,66,1513,15944,12129,5299,8483,8840,1536,1597
3314,0,53,60,7311,37526,4515,18436,5884,3669,1983,2851
3315,0,61,48,79127,18415,3923,1210,2011,2860,275,584
3316,0,69,43,5421,8593,13575,2948,3980,6630,2438,1978
3317,0,67,40,3287,39958,10173,10210,6919,12482,3237,1721
3318,0,74,43,6935,19288,19443,2443,3425,4705,1327,3741
3319,0,63,63,24239,20970,48754,5332,5660,3421,4037,1846
3320,0,60,57,115481,11290,2908,5437,344,3117,636,681
3321,0,48,66,113303,11277,7806,3125,1460,1448,836,884
3322,0,53,61,5302,14245,13512,2080,12897,5809,2730,2091
3323,0,64,54,13509,14428,19006,3978,7818,6048,7331,2979
3324,0,63,54,14275,46870,26679,9005,6407,11045,1068,791
3325,0,66,60,15442,13998,16313,21027,7807,4908,1749,1981
3326,0,56,56,148573,18409,5194,2265,3925,1779,723,806
3327,0,61,47,12376,20011,5786,8377,17698,8306,2485,1030
3328,0,67,40,7791,24535,5661,3259,3048,8874,4488,2349
3329,0,67,29,1458,28999,12040,10871,14938,5472,2288,2177
3330,0,63,38,153087,56775,25536,46821,17066,5092,2714,2884
3331,0,54,54,989,3395,17422,5489,8183,2832,1800,2635
3332,0,51,56,6576,18200,2546,7411,9570,4383,5036,1558
3333,0,53,57,3271,12928,4605,11495,8851,3924,3027,1251
3334,0,64,57,3361,10441,7709,6979,3954,3011,640,2243
3335,0,67,48,10557,16973,19950,3299,14805,6514,4953,1695
3336,0,64,54,34494,29166,2716,18341,2509,5894,1825,3636
3337,0,60,51,250998,24346,7067,7739,5293,3462,2817,668
3338,0,64,47,4713,12299,7606,2716,5178,3949,3168,6527
3339,0,69,43,2832,11132,5341,4843,5211,6496,1921,2516
3340,0,77,48,19856,5221,13985,4360,7036,5038,2903,1574
3341,0,83,53,4014,10718,3527,9310,1315,4461,1405,1786
3342,0,75,56,68662,10222,6726,3763,2541,1539,451,642
3343,0,67,69,6817,5135,17250,7394,5334,4446,3382,2901
3344,0,53,69,12306,25661,29200,4350,4608,2727,1659,1696
3345,0,56,66,17961,11134,5451,4271,1742,5940,2526,2647
3346,0,66,54,6117,17610,1655,4178,5242,4451,2180,2425
3347,0,64,57,8679,7473,44556,7321,4032,7342,1572,1098
3348,0,70,53,49742,39314,24760,6803,11547,6577,3231,2138
3349,0,69,50,68742,14446,1652,11500,18278,6329,4488,3169
3350,0,63,63,150555,34269,24742,19814,2851,7574,13520,9038
3351,0,64,50,4024,21363,18091,1375,6501,6232,6942,5574
3352,0,63,50,5931,53482,17265,15911,4993,5819,5301,4453
3353,0,53,60,14456,16664,18870,3519,3287,3312,2787,1638
3354,0,64,60,7047,5271,17210,6104,7052,8394,4816,3499
3355,0,75,53,1480,14937,5624,1526,944,10226,1297,3967
3356,0,83,48,8815,15860,2828,5094,5769,4357,6975,4139
3357,0,87,41,12142,14855,5089,4577,3726,2672,3593,2510
3358,0,77,34,5991,19218,7457,6143,12435,4216,5596,2608
3359,0,64,38,153691,27595,12926,3725,4421,6664,8500,7742
3360,0,66,43,15165,21656,7380,15115,3282,9209,1747,4039
3361,0,69,53,4303,10001,24046,7486,7062,7427,2872,2131
3362,0,77,57,11812,11042,13178,3521,9294,6375,2704,2103
3363,0,84,54,5151,12079,2838,8227,8164,9635,6480,1822
3364,0,74,51,89735,24651,5674,4648,3052,2022,1525,2393
3365,0,67,53,6170,10712,20240,12155,1648,4532,3943,1568
3366,0,60,51,2770,23754,16267,4910,7422,4030,1869,2294
3367,0,37,64,46765,56400,90736,15704,12528,6351,1847,2021
3368,0,27,57,323186,204780,37398,11491,18985,6810,4427,7019
3369,0,40,37,5259,9987,2054,1385,3757,4802,4360,3193
3370,0,44,38,10556,19515,10866,5709,3314,5715,3983,2734
3371,0,56,37,4062,20849,28786,17847,6625,9520,5489,3295
3372,0,67,50,270994,26109,22657,3384,4193,3694,1692,2491
3373,0,57,57,12577,39827,19537,6354,7215,9334,3514,3005
3374,0,60,57,10796,12818,11052,3738,4718,5385,4862,1963
3375,0,64,54,4294,7889,10121,10903,9801,6851,2132,2705
3376,0,64,53,48419,44985,14674,18004,10093,6169,3137,2072
3377,0,50,54,2353613,348553,192411,17777,38495,17967,7750,5920
3378,0,35,48,46104,37765,8327,5388,3832,1953,2480,830
3379,0,21,27,317787,135238,7370,9337,14937,8541,7100,3961
3380,0,23,27,627581,18839,8838,13328,14686,4070,5326,3891
3381,0,27,21,241473,95204,8026,16799,8639,6629,1190,2865
3382,0,34,17,293457,31616,5567,2694,3150,2399,2195,1029
3383,0,38,23,104216,37395,4901,6751,13731,4453,6850,4552
3384,0,40,26,411633,18372,8882,14322,6014,4451,3491,3981
3385,0,48,21,842458,164884,10478,15169,19969,25329,4372,3984
3386,0,41,23,426626,125000,33152,8469,10953,5054,6396,3927
3387,0,38,40,151981,11688,13755,11092,7415,2697,1576,1398
3388,0,35,35,86333,84996,34038,17386,13924,12197,2440,2046
3389,0,20,37,339586,54718,4274,3599,3504,1967,1679,2210
