sample id,signal strength,attention,meditation,delta,theta,low alpha,high alpha,low beta,high beta,low gamma,high gamma
1314,0,34,57,329938,90878,21008,38044,12652,7706,3006,2880
1315,0,43,56,303983,8379,1420,1605,738,1225,287,686
1316,0,41,57,5594,11710,5324,8780,3860,2894,756,974
1317,0,41,66,285917,10922,8626,12412,11929,2409,2844,3300
1318,0,38,53,1897473,227138,29795,10145,25978,10423,8635,3806
1319,0,37,69,16137,19883,2496,45068,3253,6765,1603,1814
1320,0,38,75,12429,11426,8414,17575,5565,4657,1403,1295
1321,0,50,67,26134,14134,9559,4075,6740,9212,8301,11461
1322,0,69,75,37535,10294,2683,4195,7734,6784,8491,9181
1323,0,70,70,47557,7069,12984,5838,6791,3453,4734,2076
1324,0,66,64,180310,47911,28004,12954,11246,5676,5370,2260
1325,0,53,56,6083,44496,1188,9329,6299,3560,2095,1634
1326,0,48,53,34282,20767,1305,5038,5142,5806,2664,1429
1327,0,53,41,4979,12709,3488,5277,10071,5997,1664,1514
1328,0,63,48,8390,4453,10159,9985,6652,4662,8601,1539
1329,0,70,57,276914,55442,27402,21041,15633,16559,1308,974
1330,0,75,63,6624,10808,1160,7990,10194,6260,1648,2015
1331,0,67,70,3575,9135,5305,8492,6639,2366,1558,2528
1332,0,67,61,6473,7421,3315,3135,4533,2779,1657,1497
1333,0,67,60,29069,12619,7193,3633,8035,3908,884,882
1334,0,61,74,14368,8637,14130,10222,3064,5812,1856,1065
1335,0,56,63,347485,20815,5024,1726,3383,1630,405,958
1336,0,53,69,8003,13389,12337,6605,7295,4391,1684,2306
1337,0,51,53,358290,32285,1676,3388,18199,5530,1834,929
1338,0,37,47,150701,81936,36364,18518,5283,3633,4074,5582
1339,0,27,44,159559,34143,5042,3511,3358,913,974,536
1340,0,11,30,128194,205681,36808,8651,5111,5096,1012,824
1341,0,1,54,93941,64194,64401,21692,15534,5497,2703,3632
1342,0,16,54,43170,16543,13660,3727,8133,7465,4706,5078
1343,0,35,69,109559,4301,11997,12440,9318,5771,4267,4136
1344,0,60,75,18463,8841,6044,3821,11255,7110,8857,3050
1345,0,83,66,13858,15105,11243,6534,10231,17893,6846,5272
1346,0,84,67,9541,13710,3588,14463,7252,7881,2587,1106
1347,0,84,56,5317,8514,3657,3935,6464,3679,1810,1278
1348,0,78,56,16199,13062,5451,3711,9763,2823,659,2545
1349,0,66,66,81544,2963,6911,1026,2875,1361,596,528
1350,0,54,56,22925,46885,2095,13376,26843,4116,923,1147
1351,0,41,60,182000,56653,28439,14201,15123,4796,2392,1134
1352,0,43,63,27469,14597,4909,13517,13025,6073,617,1124
1353,0,43,64,6566,11728,15697,10468,2537,4507,1134,1426
1354,0,40,83,25752,12915,16202,12072,3586,2264,1419,1992
1355,0,40,78,111816,17531,4829,2167,729,1034,1021,666
1356,0,35,77,10515,23872,4021,8227,3086,2644,1597,1416
1357,0,37,60,4345,20377,2746,4436,6076,4047,1564,1060
1358,0,48,53,4417,5541,4656,2304,2904,2567,1233,969
1359,0,63,50,6561,18836,3427,6558,4810,9346,2061,2372
1360,0,77,51,6587,13514,3862,5556,2955,8059,2445,2077
1361,0,81,53,18517,11593,4423,2462,6194,5010,2362,1138
1362,0,81,41,46644,11224,2160,1992,7144,3487,1664,1132
1363,0,75,41,34747,14854,2766,3334,4776,3502,2311,628
1364,0,64,41,305960,8784,1247,3653,1588,1560,775,409
1365,0,61,47,3005,13512,5878,6257,5333,3668,1817,1336
1366,0,63,44,12581,20594,3134,2742,6010,7419,3052,2268
1367,0,53,43,775623,48841,4781,8309,4424,3302,3130,1717
1368,0,60,44,10772,9857,866,9703,7661,4549,2765,852
1369,0,41,34,324383,135341,14066,7272,5447,2651,6001,1090
1370,0,27,54,20763,20560,27652,20153,5062,4352,1961,2850
1371,0,38,74,11266,10012,22562,7337,4023,5872,2111,1473
1372,0,35,74,6628,15190,6644,8682,10084,4603,4435,1001
1373,0,51,91,19701,9548,4861,18795,6806,4221,1888,2054
1374,0,53,84,486244,36758,5325,36803,12930,6604,2896,1632
1375,0,47,60,434201,34556,3390,460,3087,2441,583,470
1376,0,37,44,2707084,318671,15588,23480,13743,14584,4846,4438
1377,0,26,29,547671,134311,25621,7552,18443,7105,2010,1869
1378,0,26,21,72624,39245,13659,2209,11938,4398,1405,929
1379,0,29,40,2727,24580,19485,8056,6965,5107,2035,608
1380,0,44,51,1059,12590,1375,5711,2091,4767,1713,1775
1381,0,50,44,331007,12562,987,811,1627,1152,566,814
1382,0,54,57,7958,15136,6550,22879,4130,5315,1785,2488
1383,0,61,50,17847,15548,2875,5550,6275,5508,2167,1668
1384,0,48,60,675991,40546,41967,6323,3600,4393,1332,1601
1385,0,54,88,72296,3198,13313,9454,2779,4407,1794,3117
1386,0,56,87,18764,12583,16130,10978,7637,5415,2366,1644
1387,0,47,91,51962,29193,6623,16053,12482,4005,1678,1701
1388,0,51,77,614633,82535,9842,8751,3014,8863,1582,1185
1389,0,50,57,89406,22069,7370,4402,5614,4816,2170,1822
1390,0,34,41,285137,216689,29115,15343,15159,5647,2303,683
1391,0,27,43,1583154,85183,52622,24305,27015,6033,4963,1687
1392,0,24,37,304605,80483,3982,5808,4473,5824,1707,2140
1393,0,27,30,10008,21965,1808,4763,3045,5175,1764,2245
1394,0,41,38,65380,41903,11883,7249,4712,7130,1186,614
1395,0,53,44,13206,5991,11807,11997,6223,4803,1926,1753
1396,0,70,61,22645,2986,4817,4447,6490,5965,1964,1902
1397,0,67,61,220287,45148,7293,4062,5734,7694,3106,898
1398,0,64,63,939706,122260,43385,22040,6667,13449,2372,1457
1399,0,63,50,6647,29621,4871,7024,3564,6136,1788,1082
1400,0,57,44,194529,6482,933,3275,2510,3066,487,417
1401,0,44,54,384214,140580,54222,34328,5035,6778,1451,2971
1402,0,43,61,45643,34477,10363,24679,2989,4360,4876,4014
1403,0,44,64,458904,406881,163971,96321,50432,109987,22724,7249
1404,0,29,60,1866527,869148,134674,92572,33548,51953,44068,9060
1405,0,43,54,98806,8144,2411,1966,4054,2018,717,410
1406,0,43,47,408390,58378,16139,7545,6118,5505,2085,1516
1407,0,38,50,105678,28128,4450,19335,3384,3645,2393,1716
1408,0,43,60,117082,34326,20634,6041,3725,4916,523,381
1409,0,43,64,26041,22432,11014,8161,4272,6737,2374,2168
1410,0,48,63,379422,56441,10212,12086,7807,9465,2498,1962
1411,0,44,64,7356,29588,8169,19640,4175,3235,3680,1929
1412,0,51,61,2316,10273,5097,3236,6048,3383,1790,1420
1413,0,41,50,70173,101373,8501,12185,22915,4885,3346,742
1414,0,41,44,11586,25419,1831,5063,5196,4103,2565,1955
1415,0,53,43,40299,24324,9394,14234,8920,10741,1648,1395
1416,0,47,34,223839,46411,4801,4506,3595,3590,1990,2361
1417,0,53,53,8784,11342,18564,5884,4091,3581,4605,1883
1418,0,53,77,672284,6420,21727,22218,4557,7403,1095,1683
1419,0,35,64,572187,233884,17835,23643,11565,7548,4913,790
1420,0,44,75,223601,21822,20279,2113,14593,9022,5521,3407
1421,0,38,57,437113,165769,17352,15648,2493,10004,2467,1380
1422,0,38,40,63558,28129,13104,2652,11320,5189,2872,1959
1423,0,54,44,95872,6729,1920,1817,6123,2033,564,894
1424,0,44,47,1082814,14705,7105,3371,1379,1555,446,531
1425,0,44,48,1325151,119889,15646,20634,13818,8914,2319,1769
1426,0,34,43,234167,78090,11995,6517,8447,2419,1782,1333
1427,0,27,47,273272,42980,10335,11836,11547,7823,4517,1263
1428,0,40,34,21488,22823,4707,839,5934,6312,2159,2226
1429,0,44,38,156287,16617,5861,5494,6692,2968,1676,1217
1430,0,64,53,13548,4740,9413,3089,3213,4908,1528,853
1431,0,69,38,3645,17524,902,923,4111,4316,2875,1377
1432,0,66,54,10881,9786,13084,10386,10949,6089,2552,942
1433,0,63,54,516154,58505,11250,18811,5252,7142,2879,2298
1434,0,56,48,16945,31331,7829,15488,9301,5970,1627,1699
1435,0,63,60,18822,5765,5437,698,8977,5769,1788,1208
1436,0,74,50,1286,5563,1958,5532,14983,6412,1151,1087
1437,0,88,48,7160,6826,1504,5900,5474,6926,1905,2731
1438,0,100,51,7079,7371,9500,3047,1620,9279,1115,2040
1439,0,100,60,7701,6889,6619,4621,3495,7844,2044,1401
1440,0,96,61,4567,7293,2995,1825,3710,3761,2502,3852
1441,0,93,54,2332,16360,6139,1279,12782,7173,3820,2532
1442,0,81,43,15472,18571,3783,1855,5451,3372,1507,6051
1443,0,64,41,18106,12677,10703,1548,8616,1344,3121,1705
1444,0,51,47,92142,12528,5904,3953,5126,1456,874,584
1445,0,40,67,13640,13486,35884,6589,4700,4125,1776,2463
1446,0,35,80,71158,53802,21617,34563,8959,7898,1816,1880
1447,0,44,69,58090,15411,591,3658,8979,3482,1873,2042
1448,0,48,64,74501,31719,3833,10135,9575,5618,1087,1544
1449,0,44,40,405411,63167,9470,2014,6984,4395,1086,1099
1450,0,51,30,93170,15607,5354,7781,19299,4479,1356,1142
1451,0,44,30,2275534,90015,5950,10812,13909,10090,3471,2701
1452,0,43,41,23317,25550,11561,25261,9795,5807,1858,1186
1453,0,60,50,14972,12177,8008,1957,5450,10073,925,2863
1454,0,56,50,54374,34826,5444,9139,7067,4415,1467,1085
1455,0,60,63,71523,30165,21784,10692,6212,9315,2257,2526
1456,0,57,63,21925,15403,11272,6892,4052,2138,1772,1285
1457,0,47,60,29337,27120,5580,3566,3099,4322,1630,2052
1458,0,50,53,4553,32224,5414,1594,3898,5393,1770,2094
1459,0,37,48,114427,31645,13907,1007,2324,1177,808,423
1460,0,47,40,8918,14892,777,6291,2763,4565,2179,974
1461,0,47,50,5888,16079,14184,5529,4618,5030,822,2682
1462,0,57,44,8710,18572,2609,847,10650,10477,2388,1264
1463,0,66,47,20031,32604,16121,4376,8251,3830,1939,684
1464,0,61,53,668869,23245,13611,5772,2135,4681,1234,603
1465,0,61,51,7763,15451,11716,3668,4643,4406,2077,917
1466,0,38,60,52440,26301,1567,4998,2433,1074,1286,324
1467,0,44,63,4094,8447,2678,9669,5211,3794,1922,2695
1468,0,44,57,38143,34626,12875,3241,2338,5120,3198,1088
1469,0,34,50,91842,107045,7529,31085,17668,5029,4937,2060
1470,0,43,57,28232,49710,15962,18446,11608,7727,2780,2979
1471,0,35,54,30864,35483,10386,14569,10538,3968,2137,1850
1472,0,30,66,629953,22395,18508,15637,4074,3693,1638,1465
1473,0,38,60,174041,115984,22144,2000,5814,10973,2196,2698
1474,0,43,51,48678,34338,6552,4458,8721,8252,3732,1230
1475,0,61,47,13545,19102,11147,3795,14880,21295,6619,7007
1476,0,70,27,13807,28791,6538,1604,7082,8891,1956,1459
1477,0,81,43,9525,6157,9307,3806,5851,3846,2516,2510
1478,0,84,57,4530,2791,11488,1474,5327,4671,2549,2441
1479,0,67,67,12738,11317,9686,4112,4560,2056,1901,1086
1480,0,69,54,8989,36977,1964,710,6088,10385,2222,2093
1481,0,66,54,17025,14189,6661,11006,7712,4238,2929,1797
1482,0,64,56,19262,3291,6977,10174,6354,4193,2428,1358
1483,0,64,60,6597,12618,19195,3753,8110,3551,3973,1175
1484,0,67,77,14387,4726,1667,2743,7192,3737,1878,1613
1485,0,80,78,15056,2024,6579,3338,4006,5512,2884,1655
1486,0,61,61,312906,44792,7160,4310,3929,1552,392,421
1487,0,61,61,24517,28026,26488,14862,4852,6937,4029,4636
1488,0,53,70,12081,18622,14637,9502,4191,7162,6576,2170
1489,0,51,64,10659,10571,9128,1513,9080,8162,3383,5426
1490,0,70,77,1526,4089,4494,5964,4769,5099,1311,1542
1491,0,81,64,6939,12080,2417,4658,3553,5943,1501,1164
1492,0,84,51,7304,17592,2182,3379,4766,5259,1541,1643
1493,0,67,51,91949,67679,18147,13730,5241,5599,4227,3191
1494,0,43,41,835867,113401,18952,16929,16214,2836,1498,1287
1495,0,35,44,155445,66993,19081,23271,6766,11833,7039,1317
1496,0,27,47,199553,20465,2680,3945,5366,2840,574,683
1497,0,26,50,75538,110434,47092,19019,10750,7193,3677,1539
1498,0,21,57,248008,66898,33000,15598,1565,1063,451,574
1499,0,11,56,130785,50387,18628,4734,7102,2964,1117,751
1500,0,7,56,899818,161250,27575,20104,14223,12059,2816,2106
1501,0,14,61,102873,4431,5874,1653,2080,1494,575,565
1502,0,26,56,244944,49195,15600,8790,7080,2786,1718,958
1503,0,41,53,20847,22647,867,10226,12226,7344,3045,1595
1504,0,53,61,33148,14520,9076,5325,3291,6497,4911,2000
1505,0,41,60,84823,12328,5019,6865,1592,793,550,321
1506,0,47,54,93919,69969,10291,8043,4713,5468,3204,1808
1507,0,38,74,23328,7043,3825,13769,2417,1931,2006,1182
1508,0,38,64,5614,16030,3865,3797,5039,5542,1470,1446
1509,0,35,56,146563,252356,83489,13457,10358,7572,2151,2136
1510,0,40,63,93953,55561,20525,9636,6314,10150,11910,4508
1511,0,35,50,20409,80823,24081,16493,9427,4852,2198,546
1512,0,26,60,50288,50599,37521,18454,4740,9615,3328,3907
1513,0,34,69,157898,31794,18216,19105,5811,3729,3516,1077
1514,0,41,70,2550,17751,10213,10853,16628,10670,1460,3051
1515,0,50,75,13096,18319,964,11854,2144,3982,2443,1316
1516,0,47,66,679399,27122,7897,6371,3802,2118,927,3222
1517,0,63,61,5781,4773,3962,2658,2961,5008,1108,1898
1518,0,64,60,3621,8801,7044,2361,7661,5969,1756,1036
1519,0,70,63,7783,22135,4731,26821,12319,13333,2085,2706
1520,0,83,64,317688,13598,6527,3852,3244,4131,567,466
1521,0,70,69,3608,12436,6617,18747,11534,4399,1876,2045
1522,0,66,74,38976,11085,7391,8331,8030,4621,1227,347
1523,0,66,75,31788,8027,5032,10951,5357,6540,3896,770
1524,0,69,83,13199,1373,4535,7545,3986,3757,773,1976
1525,0,80,81,7756,6365,7615,6781,5893,7589,3950,1115
1526,0,70,66,108692,60062,2793,10497,14847,4498,2070,1971
1527,0,56,60,640216,79504,18382,14954,9665,5971,2696,4215
1528,0,50,60,12476,9412,20311,4823,4626,4398,1871,1021
1529,0,48,61,14469,9235,531,18147,4610,7701,1371,2294
1530,0,67,69,5043,7010,2238,5330,3830,9577,1510,1232
1531,0,77,78,2974,13759,12469,5354,2831,3841,1711,708
1532,0,83,66,10059,7379,1843,6292,6813,4284,674,3206
1533,0,81,48,3397,9544,1577,1711,10288,3473,964,1214
1534,0,56,48,201112,138143,47745,8637,17889,6599,3312,1402
1535,0,57,53,32316,6152,12870,17992,7881,5685,9915,3666
1536,0,56,48,6543,9854,2543,2056,2876,3794,1656,1323
1537,0,63,61,7170,7074,3168,7406,4074,11047,1675,1397
1538,0,77,67,3173,14243,5786,9739,4864,4311,2771,2505
1539,0,69,50,9370,24476,2833,4861,4619,2475,1092,2218
1540,0,69,63,7054,12864,5778,18629,2110,7898,2642,942
1541,0,50,66,13249,35894,15191,20107,7045,4023,703,2375
1542,0,30,63,72677,72071,18840,16632,6779,1949,1692,1506
1543,0,38,69,17351,23839,15086,6044,8145,7229,2345,3008
1544,0,37,70,17145,7802,3625,14329,2661,4507,2050,2291
1545,0,43,66,14372,36667,14403,9872,8185,7618,2633,2893
1546,0,56,74,29105,30264,13209,22100,3143,6249,3438,4401
1547,0,54,75,12610,15334,2419,10434,2921,3458,2251,2553
1548,0,61,57,5381,5165,243,4340,9823,3807,1784,2154
1549,0,57,47,7309,33756,1139,4641,5233,3501,1161,1396
1550,0,66,47,5499,5366,6789,2124,2148,3207,1558,1047
1551,0,70,41,4647,15438,2251,10022,7555,6697,2827,1634
1552,0,70,38,15966,16159,3290,1329,5598,7354,3409,1655
1553,0,78,50,7783,8833,1265,7343,6253,3525,4609,1141
1554,0,77,50,17524,11221,6415,8043,3443,4151,1134,1131
1555,0,64,44,124625,22323,5796,1450,4955,2274,1900,2295
1556,0,56,51,47314,54505,20069,5656,10074,9644,2195,3283
1557,0,48,48,21849,32894,5085,8088,3460,3821,2298,1980
1558,0,41,50,13023,12917,11232,8828,6177,2549,1697,1465
1559,0,35,53,94047,94056,29126,9626,8118,5056,3317,3190
1560,0,21,57,208948,73598,37576,9534,9967,3266,2354,1796
1561,0,24,67,76459,21419,19542,10694,6028,6845,2786,1265
1562,0,38,61,10546,4222,829,5182,5058,3049,997,1191
1563,0,54,67,5831,4394,9260,3296,7833,4442,1883,1351
1564,0,63,56,609458,67454,6405,6674,2289,4635,1842,1148
1565,0,47,44,54281,111370,19621,11409,4792,3318,2973,2172
1566,0,48,38,7929,14603,4766,3615,18391,7977,3175,2118
1567,0,56,24,5460,9847,1468,3581,10364,8449,1706,2221
1568,0,69,29,6507,20177,6446,2862,6314,8889,1752,2866
1569,0,87,30,6574,12488,4550,2025,2279,3112,1382,1576
1570,0,70,56,4505,16774,42811,26562,3967,5401,4639,1176
1571,0,77,61,12074,5508,4238,2118,4056,11880,2392,1783
1572,0,78,60,38783,15920,7914,2490,23514,8230,2576,2511
1573,0,67,51,18502,61283,6318,4305,3360,3635,5757,2378
1574,0,70,37,1491,14709,3863,9045,4306,2485,1920,1032
1575,0,56,47,5590,11967,15118,2109,3071,5556,2249,1982
1576,0,48,57,15545,9857,10514,3826,8231,3316,4152,933
1577,0,57,78,8202,11751,3618,25433,6762,7010,1696,1471
1578,0,63,78,13563,8866,4231,10930,10314,3963,2290,2190
1579,0,70,77,2253,3993,4934,3958,3924,5320,2991,3007
1580,0,69,77,8477,15646,3458,14591,4894,4378,5494,1884
1581,0,66,77,357017,26888,10283,43813,12481,7828,3806,1200
1582,0,60,78,68440,39865,14284,26570,3472,6786,1470,2374
1583,0,51,83,7784,13431,12586,12239,5743,5250,1575,2324
1584,0,50,90,6743,13603,30484,1493,2864,4932,1395,2014
1585,0,53,90,12445,7047,9698,4694,3228,3624,1053,1255
1586,0,64,90,4272,8596,7417,11195,9180,8003,2003,2385
1587,0,53,63,225306,139065,9011,2488,13448,6458,1069,1851
1588,0,57,51,12519,15393,4695,5595,4154,4436,2630,2036
1589,0,60,43,1013,9300,1441,6465,4854,3894,1225,3852
1590,0,57,40,5880,7321,574,12539,13553,3944,1262,1665
1591,0,69,60,10261,13839,8607,7220,8126,5351,5417,1545
1592,0,66,53,212659,119478,26912,9269,3376,17852,4581,1369
1593,0,64,51,10887,14607,2739,7924,6755,5408,3504,1417
1594,0,54,50,439307,53434,18989,8375,6609,4382,1986,2298
1595,0,47,47,20622,49459,16781,9769,6654,5552,3333,1140
1596,0,50,60,10852,9240,9798,16409,9409,5879,2381,2285
1597,0,47,64,12775,19208,20002,1578,5735,6426,5479,1926
1598,0,40,60,381665,31875,5759,3249,2618,985,615,335
1599,0,34,50,752868,177248,12524,13863,9188,5689,5256,2026
1600,0,35,44,23868,11893,5805,9602,7422,5390,2271,2243
1601,0,30,41,158698,43301,19720,11301,25110,8919,2593,3633
1602,0,34,34,314613,323088,14165,26386,13489,12167,6312,8793
1603,0,51,56,17900,4580,6681,10859,3106,4942,4118,1932
1604,0,43,44,296701,151482,24739,6197,14054,14583,2738,1600
1605,0,40,54,21704,16873,6757,22089,6130,3241,7039,1945
1606,0,43,70,720338,29140,10954,12127,3260,2518,775,326
1607,0,37,57,15262,16710,1941,6039,4237,3309,2338,1911
1608,0,43,61,214444,26251,5785,6881,9241,6504,3245,1822
1609,0,54,50,8285,14443,7048,2634,6110,6838,2577,1527
1610,0,64,41,152524,45316,8304,8109,14413,9944,4889,3282
1611,0,69,48,41526,16182,15461,6509,3065,7589,5062,672
1612,0,67,56,170574,18015,18104,5373,6989,6041,957,3862
1613,0,57,67,106758,11236,16155,7066,6250,3302,3416,1216
1614,0,53,77,48892,38742,16412,19975,8803,6873,1795,2532
1615,0,48,70,195375,34943,10810,12456,9039,6802,1279,2166
1616,0,48,74,26172,8674,5945,4229,1476,2601,2705,1809
1617,0,37,54,754159,213676,18781,17810,4605,5689,3331,1375
1618,0,35,47,228265,60884,13551,12223,21369,5896,4032,3528
1619,0,37,47,295921,33562,6226,15908,7170,7664,3968,1296
1620,0,27,50,43022,36872,33310,14329,6033,4756,2161,2139
1621,0,35,75,54821,7899,21006,4987,1610,1538,695,477
1622,0,53,78,33555,5176,6329,1269,5897,7824,5322,2875
1623,0,60,78,15641,10596,4463,3438,1787,5307,2187,1957
1624,0,69,63,17904,17490,4516,2560,7238,4301,3309,1137
1625,0,88,41,7859,19696,2714,6135,4410,10661,7173,2579
1626,0,80,51,17801,12547,30042,5462,13523,10294,3168,1212
1627,0,80,63,12185,3409,12789,8037,3847,6196,2354,1771
1628,0,84,66,2382,7111,3362,2518,3860,4531,894,1356
1629,0,75,81,3987,14535,7205,20579,5124,4704,2687,1597
1630,0,69,78,219303,23565,28283,955,10819,6853,4034,1496
1631,0,74,61,7027,10840,3769,2475,7845,6756,1170,2019
1632,0,56,66,53253,13737,8278,2419,1484,1370,598,468
1633,0,63,69,35757,7775,26092,4636,3431,7847,2093,1544
1634,0,51,69,62040,20059,9828,8866,3811,1485,596,907
1635,0,40,77,12061,28494,14493,5617,7757,4883,1388,1759
1636,0,37,57,103030,42814,2250,1984,1681,1549,749,309
1637,0,30,41,225113,2245,734,495,1337,475,232,133
1638,0,30,38,84880,21844,10181,4059,1752,1190,735,1174
1639,0,29,34,191394,3864,638,879,878,455,123,137
1640,0,41,51,572323,22883,277,21634,6859,5229,3644,5162
1641,0,51,50,27304,16585,3535,8510,13653,13099,1044,988
1642,0,63,53,27840,14510,11217,5804,7096,4356,3716,1945
1643,0,67,66,47674,16515,30471,9034,9617,8799,1843,1059
1644,0,69,66,27616,20665,13441,8828,8641,5870,683,995
1645,0,61,67,90885,36937,14420,3420,9311,9879,2927,1647
1646,0,54,67,34996,63540,22966,32939,6236,8515,3391,3802
1647,0,51,54,74383,49847,4867,11965,1856,6860,2666,2543
1648,0,53,51,410557,39794,16727,7298,6766,11124,1694,1464
1649,0,43,57,58657,12663,5795,6926,4740,1414,548,501
1650,0,51,40,11724,23732,1094,2992,7111,5530,2243,1562
1651,0,50,60,20148,3505,21585,5656,6617,2946,1153,996
1652,0,34,57,249579,223121,39088,34862,10674,6370,4598,1802
1653,0,38,57,23065,30651,30931,8989,17101,6778,4900,3657
1654,0,30,77,193133,9452,7337,1875,1591,1868,677,613
1655,0,34,74,96919,16423,18254,23493,4729,6478,851,1556
1656,0,40,81,421048,39116,17565,13710,2566,3311,1652,1752
1657,0,38,80,18773,21634,4560,19311,9012,3721,4508,2747
1658,0,37,80,187391,31351,12207,17559,13152,4411,4010,1019
1659,0,41,69,8123,7652,2320,9302,9279,3861,2441,1081
1660,0,54,69,24016,12471,3572,11229,2009,5926,2533,1250
1661,0,54,69,21969,32076,16237,13254,7386,5576,4017,1962
1662,0,50,57,127497,157817,10308,20577,22893,6777,2719,1751
1663,0,56,54,1529,9135,2461,6323,4100,8002,3018,1383
1664,0,50,56,85107,8828,7064,3837,1042,2127,204,183
1665,0,61,57,8610,11210,17572,3010,7046,9279,4004,2425
1666,0,61,60,239608,110351,14547,14320,12161,4953,4237,1718
1667,0,41,48,54344,20558,1256,1693,4760,1236,647,527
1668,0,51,47,9369,5180,8076,5236,5501,6385,3350,4134
1669,0,50,41,17302,15424,10254,4405,10332,6941,1808,2384
1670,0,51,56,60152,22967,7393,20196,1392,2024,501,796
1671,0,54,66,305190,10637,3225,2392,3209,1286,668,635
1672,0,63,60,9792,3183,3746,5659,11713,11406,1724,1789
1673,0,47,57,262980,112691,23832,23176,5216,5182,3098,2217
1674,0,41,61,49681,19606,27018,4994,1489,1027,787,323
1675,0,47,61,10765,16148,5997,4650,9575,4197,7245,3575
1676,0,34,61,18240,13639,1796,6443,4404,3635,4776,4487
1677,0,44,77,10857,4509,7793,14570,4497,3441,7123,9763
1678,0,69,60,11223,18493,5369,2539,2539,11631,8007,14082
1679,0,70,67,15962,16403,18913,12149,12635,8616,15164,19211
1680,0,56,53,568787,226517,12554,10039,9139,7578,14340,10081
1681,0,51,50,119693,27958,29072,17266,7202,5163,8142,5546
1682,0,34,50,216010,48467,14042,1662,16887,3363,2583,2985
1683,0,24,34,388348,13233,1245,1103,1513,1225,1002,509
1684,0,30,48,495354,30153,14331,4021,1749,2929,3707,6780
1685,0,40,38,12546,16238,1644,10551,6107,5466,20548,46060
1686,0,38,38,725512,177465,25867,20874,9805,10121,27367,34486
1687,0,40,41,1379291,163814,23806,16879,13157,16808,16469,20559
1688,0,43,27,1696796,236311,31217,9478,54316,24838,13093,23766
1689,0,27,17,308202,235396,36326,5471,21516,9450,18582,8686
1690,0,26,17,86097,68457,8858,6470,2244,2881,3901,4372
1691,0,21,27,178865,30269,17079,3887,2980,2827,3449,1586
1692,0,11,17,204323,301694,2228,4832,21730,7972,9586,7540
1693,0,34,37,16485,11886,1895,21323,4336,13491,7818,8121
1694,0,48,44,28881,34996,9145,10347,11356,10903,10771,3701
1695,0,44,37,117317,25635,1696,3376,2401,1341,1973,343
1696,0,70,56,11687,8314,2480,2938,7487,7858,2701,4993
1697,0,69,54,21426,5989,5363,2351,3715,3720,2800,2357
1698,0,70,50,20467,20045,3913,3242,5562,6989,2280,3157
1699,0,78,54,19246,48148,6699,13078,8748,7173,877,2592
1700,0,61,66,109491,8596,12038,2780,6019,1772,718,990
1701,0,50,61,178272,25468,5967,4582,3479,2508,2072,1690
1702,0,44,74,199735,8839,8707,4095,1938,3293,2092,1106
1703,0,43,84,17196,30119,19446,28440,3353,6508,6677,1472
1704,0,61,78,25381,5805,485,7352,4794,8610,6870,2902
1705,0,78,87,12433,3720,10479,3841,4169,8271,4546,1975
1706,0,74,77,6947,23405,3051,5345,5129,2843,1529,2594
1707,0,74,64,502677,73418,24304,2496,10116,6921,4768,4721
1708,0,53,61,829658,38464,7641,2962,1725,3182,1597,443
1709,0,44,50,59540,31683,4351,5064,5021,8185,4380,4016
1710,0,47,61,11880,25489,32142,20058,16783,8788,16514,21982
1711,0,48,57,365833,63025,9196,6345,9579,6253,25137,31389
1712,0,44,63,1808731,165102,40473,48884,5921,11385,17361,16654
1713,0,40,69,176504,40512,24562,13139,25559,8460,6246,15649
1714,0,38,63,992986,219044,70809,67246,34446,30378,11429,3761
1715,0,35,67,31385,167960,23011,46492,13400,13158,12381,4666
1716,0,51,60,83500,27557,5044,3245,16645,12516,4883,2824
1717,0,44,63,200267,155046,100275,37186,23799,13895,13750,6058
1718,0,35,63,148121,130890,52316,22349,24649,5826,3907,6860
1719,0,51,60,524945,50359,2486,16195,6606,24267,7919,4102
1720,0,44,75,5078,8388,7996,5742,2335,3731,2463,1717
1721,0,57,66,12591,11265,2421,4236,5989,4406,773,1856
1722,0,66,56,158917,42035,2606,3718,1904,3419,438,834
1723,0,56,63,11967,14761,15391,3332,15922,3666,1581,1389
1724,0,44,57,134323,20095,8275,3626,1062,1302,453,711
1725,0,30,43,42952,27682,652,1086,2072,1584,264,438
1726,0,44,48,10257,9423,1844,2628,4500,5033,2751,1061
1727,0,54,40,7910,18784,3077,3602,4957,7908,3210,2096
1728,0,51,30,306203,48340,6511,4336,1070,1665,809,390
1729,0,61,53,8760,14701,1693,16133,4542,5686,1936,1591
1730,0,57,57,20171,15910,2127,8565,4033,5995,12034,12637
1731,0,61,63,6824,13599,11483,1985,6993,12622,16187,31069
1732,0,77,74,6414,11214,10340,3166,6795,4334,15127,14095
1733,0,75,80,8886,5947,16490,26040,10248,6588,8168,16200
1734,0,81,74,8467,13128,2631,3341,8360,10780,23469,5369
1735,0,70,78,99433,73955,33066,39447,9808,20412,7999,12748
1736,0,67,64,3957785,144641,14905,9931,18238,21946,9250,2346
1737,0,56,60,51813,66113,50375,26002,6122,4885,5227,7050
1738,0,43,77,193374,21227,35659,15001,15554,7793,5666,6589
1739,0,41,70,12556,38088,11564,9839,7037,6522,4843,4372
1740,0,43,81,44462,38957,16341,8354,13809,10409,2164,3840
